Date,Open,High,Low,Close,Adj Close,Volume
2019-06-05,90.199997,91.839996,89.989998,91.449997,88.854210,148900
2019-06-06,94.989998,95.000000,88.849998,89.339996,86.804108,181200
2019-06-07,90.089996,92.779999,90.089996,92.000000,89.388603,245900
2019-06-10,92.529999,94.680000,92.470001,94.379997,91.701042,136900
2019-06-11,94.550003,96.519997,94.550003,95.809998,93.090454,112900
2019-06-12,95.379997,97.809998,95.379997,97.180000,94.421570,87100
2019-06-13,97.800003,98.110001,96.139999,96.690002,93.945480,116000
2019-06-14,96.279999,97.629997,96.199997,96.910004,94.159241,84800
2019-06-17,97.260002,97.610001,95.540001,96.529999,93.790024,105800
2019-06-18,97.290001,99.419998,97.019997,98.029999,95.247444,116800
2019-06-19,97.769997,98.089996,95.680000,97.150002,94.392426,73800
2019-06-20,97.349998,98.769997,97.050003,97.870003,95.091988,183300
2019-06-21,97.379997,99.400002,97.010002,98.930000,96.121895,353600
2019-06-24,98.930000,100.580002,97.970001,98.699997,95.898422,214200
2019-06-25,98.820000,98.820000,93.889999,94.870003,92.177147,172400
2019-06-26,94.849998,97.000000,93.699997,93.860001,91.195808,152100
2019-06-27,94.070000,96.290001,93.989998,96.260002,93.527687,132600
2019-06-28,96.800003,97.519997,95.480003,96.739998,93.994064,312700
2019-07-01,97.370003,98.019997,94.760002,95.809998,93.090454,192200
2019-07-02,95.800003,97.870003,94.529999,94.690002,92.002251,81500
2019-07-03,95.099998,96.480003,95.099998,96.180000,93.449959,57300
2019-07-05,95.970001,96.529999,95.440002,96.190002,93.459679,101100
2019-07-08,96.250000,96.680000,94.489998,96.260002,93.527687,108300
2019-07-09,95.849998,96.580002,93.540001,94.459999,91.778778,89900
2019-07-10,94.680000,95.410004,94.510002,94.870003,92.177147,102200
2019-07-11,95.080002,95.500000,93.860001,94.169998,91.497009,77500
2019-07-12,94.500000,95.889999,92.709999,93.720001,91.059784,153300
2019-07-15,94.019997,94.260002,93.070000,94.050003,91.380417,68800
2019-07-16,93.910004,94.500000,93.540001,93.639999,90.982056,69200
2019-07-17,94.000000,94.750000,94.000000,94.000000,91.331833,146400
2019-07-18,94.010002,94.489998,91.629997,91.910004,89.301163,122400
2019-07-19,92.029999,93.190002,90.870003,90.930000,88.348976,115400
2019-07-22,91.239998,92.769997,90.339996,90.720001,88.144936,105000
2019-07-23,90.800003,91.580002,89.949997,90.169998,87.610550,157800
2019-07-24,89.589996,90.720001,89.000000,89.290001,86.755531,140600
2019-07-25,89.470001,89.809998,87.209999,88.099998,85.599304,141100
2019-07-26,88.379997,90.669998,88.339996,90.180000,87.620270,165500
2019-07-29,90.389999,91.580002,89.580002,89.769997,87.221901,170400
2019-07-30,89.519997,89.930000,88.349998,88.660004,86.143410,304300
2019-07-31,88.760002,90.150002,88.029999,88.440002,85.929657,262900
2019-08-01,88.860001,91.930000,88.400002,88.400002,85.890793,145500
2019-08-02,88.339996,88.980003,87.019997,87.900002,85.404984,178100
